KBIE	Beatrice Municipal Airport	Beatrice	Nebraska	US	40.301300	-96.754097
KBIF	Biggs Army Air Field (Fort Bliss)	Fort Bliss/El Paso	Texas	US	31.849501	-106.379997
KBIH	Eastern Sierra Regional Airport	Bishop	California	US	37.373100	-118.363998
KBIJ	Early County Airport	Blakely	Georgia	US	31.397499	-84.894798
KBIL	Billings Logan International Airport	Billings	Montana	US	45.807701	-108.542999
KBIS	Bismarck Municipal Airport	Bismarck	North-Dakota	US	46.772701	-100.746002
KBIV	Tulip City Airport	Holland	Michigan	US	42.742901	-86.107399
KBIX	Keesler Air Force Base	Biloxi	Mississippi	US	30.410400	-88.924400
KBJC	Rocky Mountain Metropolitan Airport	Denver	Colorado	US	39.908798	-105.116997
KBJI	Bemidji Regional Airport	Bemidji	Minnesota	US	47.509399	-94.933701
KBJJ	Wayne County Airport	Wooster	Ohio	US	40.874802	-81.888298
KBKD	Stephens County Airport	Breckenridge	Texas	US	32.719002	-98.890999
KBKE	Baker City Municipal Airport	Baker City	Oregon	US	44.837299	-117.808998
KBKF	Buckley Air Force Base	Aurora	Colorado	US	39.701698	-104.751999
KBKL	Burke Lakefront Airport	Cleveland	Ohio	US	41.517502	-81.683296
KBKN	Blackwell Tonkawa Municipal Airport	Blackwell	Oklahoma	US	36.745098	-97.349602
KBKS	Brooks County Airport	Falfurrias	Texas	US	27.206800	-98.121201
KBKT	Allen C Perkinson Blackstone Army Air Field	Blackstone	Virginia	US	37.074200	-77.957497
KBKV	Hernando County Airport	Brooksville	Florida	US	28.473600	-82.455399
KBKW	Raleigh County Memorial Airport	Beckley	West-Virginia	US	37.787300	-81.124199
KBKX	Brookings Regional Airport	Brookings	South-Dakota	US	44.304798	-96.816902
KBLF	Mercer County Airport	Bluefield	Illinois	US	37.295799	-81.207703
KBLH	Blythe Airport	Blythe	California	US	33.619202	-114.717003
KBLI	Bellingham International Airport	Bellingham	Washington	US	48.792801	-122.538002
KBLM	Monmouth Executive Airport	Belmar/Farmingdale	New-Jersey	US	40.186901	-74.124901
KBLU	Blue Canyon Nyack Airport	Emigrant Gap	California	US	39.275002	-120.709999
KBLV	Scott AFB/Midamerica Airport	Belleville	Illinois	US	38.545200	-89.835197
KBMC	Brigham City Airport	Brigham City	Utah	US	41.552399	-112.061996
KBMG	Monroe County Airport	Bloomington	Alabama	US	39.146000	-86.616699
KBMI	Central Illinois Regional Airport at Bloomington-Normal	Bloomington-Normal	Illinois	US	40.477100	-88.915901
KBML	Berlin Regional Airport	Berlin	New-Hampshire	US	44.575401	-71.175903
KBMQ	Burnet Municipal Kate Craddock Field	Burnet	Texas	US	30.738899	-98.238602
KBMT	Beaumont Municipal Airport	Beaumont	Texas	US	30.070700	-94.215797
KBNA	Nashville International Airport	Nashville	Tennessee	US	36.124500	-86.678200
KBNG	Banning Municipal Airport	Banning	California	US	33.923100	-116.850998
KBNL	Barnwell Regional Airport	Barnwell	South-Carolina	US	33.257801	-81.388298
KBNO	Burns Municipal Airport	Burns	Oregon	US	43.591900	-118.955002
KBNW	Boone Municipal Airport	Boone	Iowa	US	42.049599	-93.847603
KBOI	Boise Air Terminal/Gowen field	Boise	Idaho	US	43.564400	-116.223000
KBOS	General Edward Lawrence Logan International Airport	Boston	Massachusetts	US	42.364300	-71.005203
KBOW	Bartow Municipal Airport	Bartow	Florida	US	27.943399	-81.783401
KBPG	Big Spring Mc Mahon-Wrinkle Airport	Big Spring	Texas	US	32.212601	-101.522003
KBPI	Miley Memorial Field	Big Piney	Wyoming	US	42.585098	-110.111000
KBPK	Ozark Regional Airport	Mountain Home	Arkansas	US	36.368900	-92.470497
KBPP	Bowman Municipal Airport	Bowman	North-Dakota	US	46.187000	-103.428001
KBPT	Southeast Texas Regional Airport	Beaumont/Port Arthur	Texas	US	29.950800	-94.020699
KBQK	Brunswick Golden Isles Airport	Brunswick	Georgia	US	31.258801	-81.466499
KBQP	Morehouse Memorial Airport	Bastrop	Louisiana	US	32.755100	-91.881897
KBQR	Buffalo Lancaster Regional Airport	Lancaster	New-York	US	42.922298	-78.612297
KBRD	Brainerd Lakes Regional Airport	Brainerd	Minnesota	US	46.398300	-94.138100
KBRL	Southeast Iowa Regional Airport	Burlington	Iowa	US	40.783199	-91.125504
KBRO	Brownsville South Padre Island International Airport	Brownsville	Texas	US	25.906799	-97.425903
KBRY	Samuels Field	Bardstown	Kentucky	US	37.814301	-85.499603
KBST	Belfast Municipal Airport	Belfast	Maine	US	44.409401	-69.011902
KBTA	Blair Municipal Airport	Blair	Nebraska	US	41.418098	-96.113602
KBTF	Skypark Airport	Bountiful	Utah	US	40.869400	-111.927002
KBTL	W K Kellogg Airport	Battle Creek	Michigan	US	42.307301	-85.251503
KBTM	Bert Mooney Airport	Butte	Montana	US	45.954800	-112.497002
KBTN	Britton Municipal Airport	Britton	South-Dakota	US	45.815201	-97.743103
KBTP	Butler County-K W Scholter Field	Butler	Pennsylvania	US	40.776901	-79.949699
KBTR	Baton Rouge Metropolitan Ryan Field	Baton Rouge	Louisiana	US	30.533199	-91.149597
KBTV	Burlington International Airport	Burlington	Vermont	US	44.471901	-73.153297
KBTY	Beatty Airport	Beatty	Nevada	US	36.861099	-116.787003
KBUB	Cram Field	Burwell	Nebraska	US	41.776699	-99.149696
KBUF	Buffalo Niagara International Airport	Buffalo	New-York	US	42.940498	-78.732201
KBUM	Butler Memorial Airport	Butler	Missouri	US	38.289799	-94.340103
KBUR	Bob Hope Airport	Burbank	California	US	34.200699	-118.359001
KBUU	Burlington Municipal Airport	Burlington	Iowa	US	42.690701	-88.304604
KBUY	Burlington Alamance Regional Airport	Burlington	North-Carolina	US	36.048500	-79.474899
KBVI	Beaver County Airport	Beaver Falls	Pennsylvania	US	40.772499	-80.391403
KBVN	Albion Municipal Airport	Albion	Nebraska	US	41.728600	-98.055801
KBVO	Bartlesville Municipal Airport	Bartlesville	Oklahoma	US	36.762501	-96.011200
KBVS	Skagit Regional Airport	Burlington/Mount Vernon	Washington	US	48.470901	-122.420998
KBVU	Boulder City Municipal Airport	Boulder City	Nevada	US	35.947498	-114.861000
KBVX	Batesville Regional Airport	Batesville	Arkansas	US	35.726200	-91.647301
KBVY	Beverly Municipal Airport	Beverly	Massachusetts	US	42.584202	-70.916496
KBWC	Brawley Municipal Airport	Brawley	California	US	32.992901	-115.516998
KBWD	Brownwood Regional Airport	Brownwood	Texas	US	31.793600	-98.956497
KBWG	Bowling Green Warren County Regional Airport	Bowling Green	Kentucky	US	36.964500	-86.419701
KBWI	Baltimore/Washington International Thurgood Marshal Airport	Baltimore	Maryland	US	39.175400	-76.668297
KBWP	Harry Stern Airport	Wahpeton	North-Dakota	US	46.244099	-96.607399
KBXA	George R Carr Memorial Air Field	Bogalusa	Louisiana	US	30.813700	-89.864998
KBXG	Burke County Airport	Waynesboro	Georgia	US	33.041302	-82.002701
KBXK	Buckeye Municipal Airport	Buckeye	Arizona	US	33.420399	-112.685997
KBXM	Brunswick Executive Airport	Brunswick	Maine	US	43.892355	-69.938830
KBYG	Johnson County Airport	Buffalo	Wyoming	US	44.381100	-106.722000
KBYH	Arkansas International Airport	Blytheville	Arkansas	US	35.964298	-89.944000
KBYI	Burley Municipal Airport	Burley	Idaho	US	42.542599	-113.772003
KBYS	Bicycle Lake Army Air Field	Fort Irwin/Barstow	California	US	35.280499	-116.629997
KBYY	Bay City Municipal Airport	Bay City	Texas	US	28.973301	-95.863503
KBZN	Gallatin Field	Bozeman	Montana	US	45.777500	-111.153000
KC02	Grand Geneva Resort Airport	Lake Geneva	Wisconsin	US	42.614899	-88.389603
KC03	Nappanee Municipal Airport	Nappanee	Indiana	US	41.446201	-85.934799
KC04	Oceana County Airport	Hart/Shelby	Michigan	US	43.641701	-86.329201
KC08	Silver West Airport	Westcliffe	Colorado	US	38.011101	-105.373001
KC09	Morris Municipal James R. Washburn field	Morris	Illinois	US	41.425400	-88.418701
KC15	Pekin Municipal Airport	Pekin	Illinois	US	40.488201	-89.675903
KC16	Frasca Field	Urbana	Illinois	US	40.146400	-88.198502
KC17	Marion Airport	Marion	Iowa	US	42.031101	-91.529297
KC20	Andrews University Airpark	Berrien Springs	Michigan	US	41.951698	-86.367699
KC22	Centre Municipal Airport	Centre	Alabama	US	34.159901	-85.635101
KC27	Manchester Municipal Airport	Manchester	Iowa	US	42.493301	-91.498497
KC29	Middleton Municipal Morey Field	Middleton	Wisconsin	US	43.114300	-89.531502
KC35	Reedsburg Municipal Airport	Reedsburg	Wisconsin	US	43.525902	-89.983200
KC47	Portage Municipal Airport	Portage	Wisconsin	US	43.560299	-89.482903
KC62	Kendallville Municipal Airport	Kendallville	Indiana	US	41.472698	-85.260803
KC65	Plymouth Municipal Airport	Plymouth	Indiana	US	41.365101	-86.300499
KC71	Crosby Municipal Airport	Crosby	Mississippi	US	31.296000	-91.052902
KC73	Dixon Municipal Charles R. Walgreen Field	Dixon	Illinois	US	41.833698	-89.446198
KC74	Cassville Municipal Airport	Cassville	Wisconsin	US	42.704201	-90.964600
KC75	Marshall County Airport	Lacon	Illinois	US	41.019299	-89.386398
KC77	Poplar Grove Airport	Poplar Grove	Illinois	US	42.322899	-88.836304
KC81	Campbell Airport	Grayslake	Illinois	US	42.324600	-88.074097
KC83	Byron Airport	Byron	California	US	37.828400	-121.625999
KC91	Dowagiac Municipal Airport	Dowagiac	Michigan	US	41.992901	-86.127998
KCAD	Wexford County Airport	Cadillac	Michigan	US	44.275299	-85.418900
KCAE	Columbia Metropolitan Airport	Columbia	South-Carolina	US	33.938801	-81.119499
KCAG	Craig Moffat Airport	Craig	Colorado	US	40.495201	-107.522003
KCAK	Akron Canton Regional Airport	Akron	Ohio	US	40.916100	-81.442200
KCAO	Clayton Municipal Airpark	Clayton	New-Mexico	US	36.446201	-103.167000
KCAR	Caribou Municipal Airport	Caribou	Maine	US	46.871498	-68.017899
KCAV	Clarion Municipal Airport	Clarion	Iowa	US	42.741901	-93.758904
KCBE	Greater Cumberland Regional Airport	Cumberland	West-Virginia	US	39.615398	-78.760902
KCBF	Council Bluffs Municipal Airport	Council Bluffs	Iowa	US	41.259201	-95.760597
KCBG	Cambridge Municipal Airport	Cambridge	Minnesota	US	45.557499	-93.264198
KCBK	Shalz Field	Colby	Kansas	US	39.427502	-101.046997
KCBM	Columbus Air Force Base	Columbus	Mississippi	US	33.643799	-88.443802
KCCA	Clinton Municipal Airport	Clinton	Arkansas	US	35.597801	-92.451599
KCCB	Cable Airport	Upland	California	US	34.111599	-117.688004
KCCO	Newnan Coweta County Airport	Atlanta	Georgia	US	33.311600	-84.769798
KCCR	Buchanan Field	Concord	California	US	37.989700	-122.056999
KCCY	Northeast Iowa Regional Airport	Charles City	Iowa	US	43.072601	-92.610802
KCDA	Caledonia County Airport	Lyndonville	Vermont	US	44.569099	-72.017998
KCDC	Cedar City Regional Airport	Cedar City	Utah	US	37.701000	-113.098999
KCDH	Harrell Field	Camden	Arkansas	US	33.622799	-92.763397
KCDI	Cambridge Municipal Airport	Cambridge	Ohio	US	39.974998	-81.577599
KCDK	George T Lewis Airport	Cedar Key	Florida	US	29.135257	-83.048390
KCDN	Woodward Field	Camden	New-York	US	34.283600	-80.564903
KCDR	Chadron Municipal Airport	Chadron	Nebraska	US	42.837601	-103.095001
KCDS	Childress Municipal Airport	Childress	Texas	US	34.433800	-100.288002
KCDW	Essex County Airport	Caldwell	New-Jersey	US	40.875198	-74.281403
KCEA	Cessna Acft Field	Wichita	Kansas	US	37.648602	-97.250603
KCEC	Jack Mc Namara Field Airport	Crescent City	California	US	41.780201	-124.236999
KCEF	Westover ARB/Metropolitan Airport	Springfield/Chicopee	Massachusetts	US	42.194000	-72.534798
KCEK	Crete Municipal Airport	Crete	Nebraska	US	40.617901	-96.924896
KCEU	Oconee County Regional Airport	Clemson	South-Carolina	US	34.671902	-82.886498
KCEV	Mettel Field	Connersville	Indiana	US	39.698502	-85.129700
KCEW	Bob Sikes Airport	Crestview	Florida	US	30.778799	-86.522102
KCEY	Kyle Oakley Field	Murray	Kentucky	US	36.664600	-88.372803
KCEZ	Cortez Municipal Airport	Cortez	Colorado	US	37.303001	-108.627998
KCFD	Coulter Field	Bryan	Texas	US	30.715700	-96.331398
KCFE	Buffalo Municipal Airport	Buffalo	Minnesota	US	45.159000	-93.843300
KCFJ	Crawfordsville Municipal Airport	Crawfordsville	Indiana	US	39.975601	-86.919899
KCFS	Tuscola Area Airport	Caro	Michigan	US	43.458801	-83.445503
KCFT	Greenlee County Airport	Clifton/Morenci	Arizona	US	32.952801	-109.209999
KCFV	Coffeyville Municipal Airport	Coffeyville	Kansas	US	37.094002	-95.571899
KCGC	Crystal River Airport	Crystal River	Florida	US	28.867300	-82.571297
KCGE	Cambridge Dorchester Airport	Cambridge	Maryland	US	38.539299	-76.030403
KCGF	Cuyahoga County Airport	Cleveland	Ohio	US	41.565102	-81.486397
KCGI	Cape Girardeau Regional Airport	Cape Girardeau	Missouri	US	37.225300	-89.570801
KCGS	College Park Airport	College Park	Maryland	US	38.980598	-76.922302
KCGZ	Casa Grande Municipal Airport	Casa Grande	Arizona	US	32.954899	-111.766998
KCHA	Lovell Field	Chattanooga	Tennessee	US	35.035301	-85.203796
KCHD	Chandler Municipal Airport	Chandler	Arizona	US	33.269100	-111.810997
KCHK	Chickasha Municipal Airport	Chickasha	Oklahoma	US	35.097401	-97.967697
KCHN	Wauchula Municipal Airport	Wauchula	Florida	US	27.514900	-81.880501
KCHO	Charlottesville Albemarle Airport	Charlottesville	Virginia	US	38.138599	-78.452904
KCHQ	Mississippi County Airport	Charleston	Missouri	US	36.842098	-89.359703
KCHS	Charleston Air Force Base-International Airport	Charleston	South-Carolina	US	32.898602	-80.040497
KCHT	Chillicothe Municipal Airport	Chillicothe	Missouri	US	39.782200	-93.495697
KCHU	Houston County Airport	Caledonia	Minnesota	US	43.596401	-91.503899
KCIC	Chico Municipal Airport	Chico	California	US	39.795399	-121.858002
KCID	The Eastern Iowa Airport	Cedar Rapids	Iowa	US	41.884701	-91.710800
KCII	Choteau Airport	Choteau	Montana	US	47.828300	-112.167999
KCIN	Arthur N Neu Airport	Carroll	Iowa	US	42.046200	-94.789001
KCIR	Cairo Regional Airport	Cairo	Illinois	US	37.064499	-89.219597
KCIU	Chippewa County International Airport	Sault Ste Marie	Michigan	US	46.250801	-84.472397
KCJJ	Ellen Church Field	Cresco	Iowa	US	43.365299	-92.133102
KCJR	Culpeper Regional Airport	Culpeper	Virginia	US	38.526699	-77.858902
KCKA	Kegelman Af Aux Field	Cherokee	Oklahoma	US	36.743900	-98.123100
KCKB	North Central West Virginia Airport	Clarksburg	West-Virginia	US	39.296600	-80.228104
KCKC	Grand Marais Cook County Airport	Grand Marais	Minnesota	US	47.838299	-90.382896
KCKF	Crisp County Cordele Airport	Cordele	Georgia	US	31.988800	-83.773903
KCKI	Williamsburg Regional Airport	Kingstree	South-Carolina	US	33.717201	-79.857002
KCKM	Fletcher Field	Clarksdale	Mississippi	US	34.299702	-90.512299
KCKN	Crookston Municipal Kirkwood Field	Crookston	Minnesota	US	47.841702	-96.621597
KCKP	Cherokee County Regional Airport	Cherokee	Iowa	US	42.731701	-95.555901
KCKV	Outlaw Field	Clarksville	Tennessee	US	36.621899	-87.415001
KCKZ	Pennridge Airport	Perkasie	Pennsylvania	US	40.389198	-75.290497
KCLE	Cleveland Hopkins International Airport	Cleveland	Ohio	US	41.411701	-81.849800
KCLI	Clintonville Municipal Airport	Clintonville	Wisconsin	US	44.613800	-88.731300
KCLK	Clinton Regional Airport	Clinton	Oklahoma	US	35.538300	-98.932701
KCLL	Easterwood Field	College Station	Texas	US	30.588600	-96.363800
KCLM	William R Fairchild International Airport	Port Angeles	Washington	US	48.120201	-123.500000
KCLR	Cliff Hatfield Memorial Airport	Calipatria	California	US	33.131500	-115.521004
KCLS	Chehalis Centralia Airport	Chehalis	Washington	US	46.676998	-122.983002
KCLT	Charlotte Douglas International Airport	Charlotte	North-Carolina	US	35.214001	-80.943100
KCLW	Clearwater Air Park	Clearwater	Florida	US	27.976700	-82.758698
KCMA	Camarillo Airport	Camarillo	California	US	34.213699	-119.094002
KCMH	Port Columbus International Airport	Columbus	Ohio	US	39.998001	-82.891899
KCMI	University of Illinois Willard Airport	Champaign/Urbana	Illinois	US	40.039200	-88.278099
KCMR	H.A. Clark Memorial Field	Williams	Arizona	US	35.302200	-112.194000
KCMX	Houghton County Memorial Airport	Hancock	Michigan	US	47.168400	-88.489098
KCMY	Sparta Fort Mc Coy Airport	Sparta	Wisconsin	US	43.958302	-90.737900
KCNB	Myers Field	Canby	Minnesota	US	44.729500	-96.265999
KCNC	Chariton Municipal Airport	Chariton	Iowa	US	41.019600	-93.359703
KCNH	Claremont Municipal Airport	Claremont	New-Hampshire	US	43.370399	-72.368698
KCNK	Blosser Municipal Airport	Concordia	Kansas	US	39.549301	-97.652298
KCNM	Cavern City Air Terminal	Carlsbad	New-Mexico	US	32.337502	-104.263000
KCNO	Chino Airport	Chino	California	US	33.974701	-117.637001
KCNP	Billy G Ray Field	Chappell	Nebraska	US	41.077499	-102.463997
KCNU	Chanute Martin Johnson Airport	Chanute	Kansas	US	37.668800	-95.485100
KCNW	TSTC Waco Airport	Waco	Texas	US	31.637800	-97.074097
KCNY	Canyonlands Field	Moab	Utah	US	38.755001	-109.754997
KCOD	Yellowstone Regional Airport	Cody	Wyoming	US	44.520199	-109.024002
KCOE	Coeur D'Alene - Pappy Boyington Field	Coeur d'Alene	Idaho	US	47.774300	-116.820000
KCOF	Patrick Air Force Base	Cocoa Beach	Florida	US	28.234900	-80.610100
KCOI	Merritt Island Airport	Merritt Island	Florida	US	28.341600	-80.685501
KCOM	Coleman Municipal Airport	Coleman	Texas	US	31.841101	-99.403603
KCON	Concord Municipal Airport	Concord	New-Hampshire	US	43.202702	-71.502296
KCOQ	Cloquet Carlton County Airport	Cloquet	Minnesota	US	46.701099	-92.503601
KCOS	City of Colorado Springs Municipal Airport	Colorado Springs	Colorado	US	38.805801	-104.700996
KCOT	Cotulla-La Salle County	Cotulla	Texas	US	28.456699	-99.220299
KCOU	Columbia Regional Airport	Columbia	Missouri	US	38.818100	-92.219597
KCPC	Columbus County Municipal Airport	Whiteville	North-Carolina	US	34.272900	-78.714996
KCPK	Chesapeake Regional Airport	Norfolk	Virginia	US	36.665600	-76.320702
KCPM	Compton Woodley Airport	Compton	California	US	33.889999	-118.244003
KCPR	Casper-Natrona County International Airport	Casper	Wyoming	US	42.908001	-106.463997
KCPS	St Louis Downtown Airport	Cahokia/St Louis	Illinois	US	38.570702	-90.156197
KCPT	Cleburne Municipal Airport	Cleburne	Texas	US	32.353802	-97.433701
KCPU	Calaveras Co Maury Rasmussen Field	San Andreas	California	US	38.146099	-120.648003
KCQA	Lakefield Airport	Celina	Ohio	US	40.484100	-84.560097
KCQB	Chandler Regional Airport	Chandler	Oklahoma	US	35.723801	-96.820297
KCQM	Cook Municipal Airport	Cook	Minnesota	US	47.821899	-92.689400
KCQW	Cheraw Municipal Lynch Bellinger Field	Cheraw	South-Carolina	US	34.712898	-79.957001
KCQX	Chatham Municipal Airport	Chatham	Massachusetts	US	41.688400	-69.989502
KCRE	Grand Strand Airport	North Myrtle Beach	South-Carolina	US	33.811699	-78.723900
KCRG	Craig Municipal Airport	Jacksonville	Florida	US	30.336300	-81.514397
KCRO	Corcoran Airport	Corcoran	California	US	36.102501	-119.595001
KCRP	Corpus Christi International Airport	Corpus Christi	Texas	US	27.770399	-97.501198
KCRQ	Mc Clellan-Palomar Airport	Carlsbad	California	US	33.128300	-117.279999
KCRS	C David Campbell Field Corsicana Municipal Airport	Corsicana	Texas	US	32.028099	-96.400597
KCRT	Z M Jack Stell Field	Crossett	Arkansas	US	33.178299	-91.880203
KCRW	Yeager Airport	Charleston	West-Virginia	US	38.373100	-81.593201
KCRX	Roscoe Turner Airport	Corinth	Mississippi	US	34.915001	-88.603500
KCRZ	Corning Municipal Airport	Corning	Iowa	US	40.994099	-94.754997
KCSB	Cambridge Municipal Airport	Cambridge	Nebraska	US	40.306599	-100.162003
KCSG	Columbus Metropolitan Airport	Columbus	Georgia	US	32.516300	-84.938904
KCSM	Clinton Sherman Airport	Clinton	Oklahoma	US	35.339802	-99.200500
KCSQ	Creston Municipal Airport	Creston	Iowa	US	41.021400	-94.363297
KCSV	Crossville Memorial Whitson Field	Crossville	Tennessee	US	35.951302	-85.084999
KCTB	Cut Bank Municipal Airport	Cut Bank	Montana	US	48.608398	-112.375999
KCTJ	West Georgia Regional O V Gray Field	Carrollton	Georgia	US	33.631001	-85.152000
KCTK	Ingersoll Airport	Canton	Illinois	US	40.569099	-90.074799
KCTY	Cross City Airport	Cross City	Florida	US	29.635500	-83.104797
KCTZ	Sampson County Airport	Clinton	North-Carolina	US	34.975601	-78.364601
KCUB	Jim Hamilton L.B. Owens Airport	Columbia	South-Carolina	US	33.970501	-80.995201
KCUH	Cushing Municipal Airport	Cushing	Oklahoma	US	35.949902	-96.773102
KCUL	Carmi Municipal Airport	Carmi	Illinois	US	38.089500	-88.123100
KCUT	Custer County Airport	Custer	South-Dakota	US	43.733299	-103.617996
KCVC	Covington Municipal Airport	Atlanta	Georgia	US	33.632247	-83.846619
KCVB	Castroville Municipal Airport	Castroville	Texas	US	29.341900	-98.850899
KCVG	Cincinnati Northern Kentucky International Airport	Hebron	Kentucky	US	39.048801	-84.667801
KCVH	Hollister Municipal Airport	Hollister	California	US	36.893299	-121.410004
KCVK	Sharp County Regional Airport	Ash Flat	Arkansas	US	36.264900	-91.562599
KCVN	Clovis Municipal Airport	Clovis	New-Mexico	US	34.425098	-103.079002
KCVO	Corvallis Municipal Airport	Corvallis	Oregon	US	44.497200	-123.290001
KCVS	Cannon Air Force Base	Clovis	New-Mexico	US	34.382801	-103.321999
KCVX	Charlevoix Municipal Airport	Charlevoix	Michigan	US	45.304798	-85.274803
KCWA	Central Wisconsin Airport	Mosinee	Wisconsin	US	44.777599	-89.666801
KCWC	Kickapoo Downtown Airport	Wichita Falls	Texas	US	33.857800	-98.490402
KCWF	Chennault International Airport	Lake Charles	Louisiana	US	30.210600	-93.143204
KCWI	Clinton Municipal Airport	Clinton	Arkansas	US	41.831100	-90.329102
KCWS	Dennis F Cantrell Field	Conway	Arkansas	US	35.080799	-92.425003
KCWV	Claxton Evans County Airport	Claxton	Georgia	US	32.195099	-81.869598
KCXE	Chase City Municipal Airport	Chase City	Virginia	US	36.788300	-78.501602
KCXL	Calexico International Airport	Calexico	California	US	32.669498	-115.513000
KCXO	Lone Star Executive Airport	Houston	Texas	US	30.351801	-95.414497
KCXP	Carson Airport	Carson City	Nevada	US	39.192200	-119.734001
KCXU	Camilla Mitchell County Airport	Camilla	Georgia	US	31.212900	-84.236801
KCXY	Capital City Airport	Harrisburg	Pennsylvania	US	40.217098	-76.851501
KCYO	Pickaway County Memorial Airport	Circleville	Ohio	US	39.515999	-82.982101
KCYS	Cheyenne Regional Jerry Olson Field	Cheyenne	Wyoming	US	41.155701	-104.811997
KCYW	Clay Center Municipal Airport	Clay Center	Kansas	US	39.387100	-97.157204
KCZD	Cozad Municipal Airport	Cozad	Nebraska	US	40.869099	-100.003998
KCZG	Tri Cities Airport	Endicott	Alabama	US	42.078499	-76.096298
KCZL	Tom B. David Field	Calhoun	Georgia	US	34.455399	-84.939201
KCZT	Dimmit County Airport	Carrizo Springs	Texas	US	28.522200	-99.823601
KD00	Norman County Ada Twin Valley Airport	Ada/Twin Valley	Minnesota	US	47.260502	-96.400299
KD02	Osage Municipal Airport	Osage	Iowa	US	43.292500	-92.795998
KD05	Garrison Municipal Airport	Garrison	North-Dakota	US	47.655899	-101.436996
KD07	Faith Municipal Airport	Faith	South-Dakota	US	45.036098	-102.019997
KD09	Bottineau Municipal Airport	Bottineau	North-Dakota	US	48.830399	-100.417000
KD11	Ojibwa Airpark	Weidman	Michigan	US	43.720001	-85.002800
KD14	Fertile Municipal Airport	Fertile	Minnesota	US	47.551899	-96.291901
KD17	Westwinds Airport	Delta	Colorado	US	38.757500	-108.148003
KD23	Arcade Tri County Airport	Arcade	New-York	US	42.566700	-78.426102
KD25	Manitowish Waters Airport	Manitowish Waters	Wisconsin	US	46.122002	-89.882301
KD31	Leeds Municipal Airport	Leeds	North-Dakota	US	48.285000	-99.403503
KD37	Warren Municipal Airport	Warren	Minnesota	US	48.191101	-96.711098
KD39	Sauk Centre Municipal Airport	Sauk Centre	Minnesota	US	45.706600	-94.933403
KD42	Springfield Municipal Airport	Springfield	Minnesota	US	44.231098	-94.998901
KD50	Crosby Municipal Airport	Crosby	North-Dakota	US	48.928501	-103.296997
KD54	West Fargo Municipal Airport	Fargo	North-Dakota	US	46.900799	-96.918701
KD55	Robertson Field	Langdon	North-Dakota	US	48.752998	-98.393303
KD56	Mayville Municipal Airport	Mayville	North-Dakota	US	47.474998	-97.333702
KD57	Glen Ullin Regional Airport	Glen Ullin	North-Dakota	US	46.812801	-101.860001
KD60	Tioga Municipal Airport	Tioga	North-Dakota	US	48.380501	-102.898003
KD64	Westhope Municipal Airport	Westhope	North-Dakota	US	48.913399	-101.032997
KD68	Springerville Municipal Airport	Springerville	Arizona	US	34.135399	-109.309998
KD74	Chorman Airport	Farmington	Delaware	US	38.848400	-75.612396
KD83	Boonville Airport	Boonville	California	US	39.012699	-123.383003
KD86	Sequoia Field	Visalia	California	US	36.448601	-119.319000
KD95	Dupont Lapeer Airport	Lapeer	Michigan	US	43.066601	-83.272301
KD98	Romeo State Airport	Romeo	Michigan	US	42.796101	-82.974998
KDAA	Davison Army Air Field	Fort Belvoir	Virginia	US	38.715000	-77.181000
KDAB	Daytona Beach International Airport	Daytona Beach	Florida	US	29.179899	-81.058098
KDAF	Necedah Airport	Necedah	Wisconsin	US	44.033401	-90.085098
KDAG	Barstow Daggett Airport	Daggett	California	US	34.853699	-116.787003
KDAL	Dallas Love Field	Dallas	Texas	US	32.847099	-96.851799
KDAN	Danville Regional Airport	Danville	Virginia	US	36.572899	-79.336098
KDAW	Skyhaven Airport	Rochester	Missouri	US	43.284100	-70.929298
KDAY	James M Cox Dayton International Airport	Dayton	Ohio	US	39.902401	-84.219398
KDBN	W H 'Bud' Barron Airport	Dublin	Georgia	US	32.564400	-82.985298
KDBQ	Dubuque Regional Airport	Dubuque	Iowa	US	42.402000	-90.709503
KDCA	Ronald Reagan Washington National Airport	Washington	Virginia	US	38.852100	-77.037697
KDCM	Chester Catawba Regional Airport	Chester	South-Carolina	US	34.789299	-81.195801
KDCU	Pryor Field Regional Airport	Decatur	Alabama	US	34.652699	-86.945396
KDCY	Daviess County Airport	Washington	Indiana	US	38.700401	-87.129700
KDDC	Dodge City Regional Airport	Dodge City	Kansas	US	37.763401	-99.965599
KDDH	William H. Morse State Airport	Bennington	Vermont	US	42.891300	-73.246399
KDEC	Decatur Airport	Decatur	Illinois	US	39.834599	-88.865700
KDED	Deland Municipal Sidney H Taylor Field	Deland	Florida	US	29.066999	-81.283798
KDEH	Decorah Municipal Airport	Decorah	Iowa	US	43.275501	-91.739403
KDEN	Denver International Airport	Denver	Colorado	US	39.861698	-104.672997
KDEQ	J Lynn Helms Sevier County Airport	De Queen	Arkansas	US	34.047001	-94.399399
KDET	Coleman A. Young Municipal Airport	Detroit	Michigan	US	42.409199	-83.009903
KDEW	Deer Park Airport	Deer Park	Washington	US	47.966599	-117.427002
KDFI	Defiance Memorial Airport	Defiance	Ohio	US	41.337502	-84.428802
KDFW	Dallas Fort Worth International Airport	Dallas-Fort Worth	Texas	US	32.896801	-97.038002
KDGL	Douglas Municipal Airport	Douglas	Arizona	US	31.342600	-109.505997
KDGW	Converse County Airport	Douglas	Wyoming	US	42.797199	-105.386002
